State_Name,Assembly_No,Constituency_No,Year,month,Poll_No,DelimID,Position,Candidate,Sex,Party,Votes,Candidate_Type,Valid_Votes,Electors,Constituency_Name,Constituency_Type,Sub_Region,N_Cand,Turnout_Percentage,Vote_Share_Percentage,Deposit_Lost,Margin,Margin_Percentage,ENOP,pid,Party_Type_TCPD,Party_ID,last_poll,Contested,Last_Party,Last_Party_ID,Last_Constituency_Name,Same_Constituency,Same_Party,No_Terms,Turncoat,Incumbent,Recontest,MyNeta_education,TCPD_Prof_Main,TCPD_Prof_Main_Desc,TCPD_Prof_Second,TCPD_Prof_Second_Desc,Election_Type
Andhra_Pradesh,17,13,2019,4,0,4,18,Shaik Jaleel,M,NRCP,563,,1351474,1706119,GUNTUR,GEN,,19,79.21,0.04,yes,116,0.01,2.56,GEAP818120,Local Party,17092,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Agriculture,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,13,2019,4,0,4,19,Ullagi David Jayakumar (Dr. D J Kumar),M,HMRD,447,,1351474,1706119,GUNTUR,GEN,,19,79.21,0.03,yes,10,0,2.56,GEAP818176,Local Party,18201,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Doctorate,Education,"School Teacher, Principal or Administrator",,,Lok Sabha Election (GE)
Andhra_Pradesh,17,13,2019,4,0,4,20,Jeldi Raja Mohan,M,AINPP,437,,1351474,1706119,GUNTUR,GEN,,19,79.21,0.03,yes,0,0,2.56,GEAP817829,Local Party,18180,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Business,,Small Business or Self-employed,Self-employed,Lok Sabha Election (GE)
Andhra_Pradesh,17,14,2019,4,0,4,1,LAVU SRI KRISHNA DEVARAYALU,M,YSRCP,745557,GEN,1437420,1670391,NARASARAOPET,GEN,,13,86.05,51.87,no,154002,10.71,2.27,GEAP817896,State-based Party,8615,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,Graduate Professional,Education,Principal or Administrator,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,14,2019,4,0,4,2,RAYAPATI SAMBASIVARAO,M,TDP,591555,GEN,1437420,1670391,NARASARAOPET,GEN,,13,86.05,41.15,no,540547,37.61,2.27,GEAP818294,State-based Party,8300,TRUE,7,TDP,8300,NARASARAOPET,TRUE,TRUE,5,FALSE,TRUE,TRUE,Graduate,Business,,Politics,Party Worker,Lok Sabha Election (GE)
Andhra_Pradesh,17,14,2019,4,0,4,3,NAYUB KAMAL SHAIK,M,JnP,51008,,1437420,1670391,NARASARAOPET,GEN,,13,86.05,3.55,yes,35522,2.47,2.27,GEAP818002,Local Party,17069,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Business,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,14,2019,4,0,4,4,KANNA LAKSHMI NARAYANA,M,BJP,15486,,1437420,1670391,NARASARAOPET,GEN,,13,86.05,1.08,yes,2959,0.21,2.27,GEAP817858,National Party,1605,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Politics,Party Worker,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,14,2019,4,0,4,5,NOTA,,NOTA,12527,,1437420,1670391,NARASARAOPET,GEN,,13,86.05,0.87,,1494,0.1,2.27,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,14,2019,4,0,4,6,PAKKALA SURIBABU,M,INC,11033,,1437420,1670391,NARASARAOPET,GEN,,13,86.05,0.77,yes,8139,0.57,2.27,AEAP2893,National Party,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Liberal Profession or Professional,Lawyer,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,14,2019,4,0,4,7,ALLU VENKATAREDDY,M,PPOI,2894,,1437420,1670391,NARASARAOPET,GEN,,13,86.05,0.2,yes,209,0.01,2.27,GEAP817589,Local Party,6298,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Liberal Profession or Professional,Lawyer,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,14,2019,4,0,4,8,DURGAMPUDI RAMIREDDY,M,IND,2685,,1437420,1670391,NARASARAOPET,GEN,,13,86.05,0.19,yes,1302,0.09,2.27,GEAP817741,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,14,2019,4,0,4,9,REDDYBOINA PRASANNA KUMAR,M,IND,1383,GEN,1437420,1670391,NARASARAOPET,GEN,,13,86.05,0.1,yes,383,0.03,2.27,GEAP818082,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Labourer or Daily Wage,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,14,2019,4,0,4,10,PARIMI NARASIMHA RAO,M,IND,1000,,1437420,1670391,NARASARAOPET,GEN,,13,86.05,0.07,yes,113,0.01,2.27,GEAP818031,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Agricultural Labour,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,14,2019,4,0,4,11,KANAKAM SRINIVASARAO,M,NNKP,887,,1437420,1670391,NARASARAOPET,GEN,,13,86.05,0.06,yes,265,0.02,2.27,GEAP817854,Local Party,17098,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,14,2019,4,0,4,12,GADDALA VENU,M,IND,622,,1437420,1670391,NARASARAOPET,GEN,,13,86.05,0.04,yes,204,0.01,2.27,GEAP817766,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Unemployed,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,14,2019,4,0,4,13,SURABHI DEVASAHAYAM,M,IUML,418,,1437420,1670391,NARASARAOPET,GEN,,13,86.05,0.03,yes,53,0,2.27,GEAP818144,State-based Party (Other State),3952,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Agriculture,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,14,2019,4,0,4,14,KANTE SAYANNA,M,IND,365,,1437420,1670391,NARASARAOPET,GEN,,13,86.05,0.03,yes,0,0,2.27,GEAP817859,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Business,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,15,2019,4,0,4,1,NANDIGAM SURESH,M,YSRCP,598257,SC,1266492,1468671,BAPATLA,SC,,13,86.23,47.24,no,16065,1.27,2.33,GEAP817991,State-based Party,8615,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,8th Pass,Small Business or Self-employed,,Agriculture,,Lok Sabha Election (GE)
Andhra_Pradesh,17,15,2019,4,0,4,2,MALYADRI SRIRAM,M,TDP,582192,SC,1266492,1468671,BAPATLA,SC,,13,86.23,45.97,no,539612,42.61,2.33,GEAP818611,State-based Party,8300,TRUE,3,TDP,8300,BAPATLA,TRUE,TRUE,1,FALSE,TRUE,TRUE,Post Graduate,Business,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,15,2019,4,0,4,3,K. DEVANAND,M,BSP,42580,SC,1266492,1468671,BAPATLA,SC,,13,86.23,3.36,yes,29362,2.32,2.33,GEAP817837,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Former Government,Ex Civil Service,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,15,2019,4,0,4,4,NOTA,,NOTA,13218,,1266492,1468671,BAPATLA,SC,,13,86.23,1.04,,63,0,2.33,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,15,2019,4,0,4,5,J.D. SEELAM,M,INC,13155,SC,1266492,1468671,BAPATLA,SC,,13,86.23,1.04,yes,2804,0.22,2.33,GEAP817818,National Party,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Politics,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,15,2019,4,0,4,6,CHALLAGALI KISHORE KUMAR,M,BJP,10351,SC,1266492,1468671,BAPATLA,SC,,13,86.23,0.82,yes,8400,0.66,2.33,AEAP2903,National Party,1605,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Liberal Profession or Professional,Doctor,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,15,2019,4,0,4,7,BUSSA NAGARAJU,M,IND,1951,SC,1266492,1468671,BAPATLA,SC,,13,86.23,0.15,yes,675,0.05,2.33,GEAP817674,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Others,Small Business or Self-employed,Self-employed,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,15,2019,4,0,4,8,GOLLA BABURAO,M,IND,1276,SC,1266492,1468671,BAPATLA,SC,,13,86.23,0.1,yes,391,0.03,2.33,GEAP819056,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Business,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,15,2019,4,0,4,9,KUMAR KATTEPOGU,M,PPOI,885,SC,1266492,1468671,BAPATLA,SC,,13,86.23,0.07,yes,230,0.02,2.33,GEAP817884,Local Party,6298,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Agricultural Labour,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,15,2019,4,0,4,10,GELLA NAGAMALLI,F,IND,655,SC,1266492,1468671,BAPATLA,SC,,13,86.23,0.05,yes,49,0,2.33,GEAP817787,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Other,Household,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,15,2019,4,0,4,11,NUTHAKKI RAMA RAO,M,AINPP,606,SC,1266492,1468671,BAPATLA,SC,,13,86.23,0.05,yes,76,0.01,2.33,GEAP819055,Local Party,18180,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Former Government,Ex Civil Service,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,15,2019,4,0,4,12,GADDE HARI BABU,M,NPT,530,SC,1266492,1468671,BAPATLA,SC,,13,86.23,0.04,yes,64,0.01,2.33,GEAP817773,Local Party,5841,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Social Work,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,15,2019,4,0,4,13,CHINA NAGESWARA RAO SADHU,M,MPP,466,SC,1266492,1468671,BAPATLA,SC,,13,86.23,0.04,yes,96,0.01,2.33,GEAP817691,Local Party,17078,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Unemployed,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,15,2019,4,0,4,14,THUMATI RAVI,M,AlPP,370,SC,1266492,1468671,BAPATLA,SC,,13,86.23,0.03,yes,0,0,2.33,GEAP818170,Local Party,816,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Small Business or Self-employed,Self-employed,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,16,2019,4,0,4,1,MAGUNTA SREENIVASULU REDDY,M,YSRCP,739202,GEN,1342368,1556469,ONGOLE,GEN,,13,86.24,55.07,no,214851,16.01,2.22,GEAP818322,State-based Party,8615,TRUE,6,TDP,8300,ONGOLE,TRUE,FALSE,4,TRUE,FALSE,TRUE,Graduate,Business,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,16,2019,4,0,4,2,SIDDA RAGHAVA RAO,M,TDP,524351,,1342368,1556469,ONGOLE,GEN,,13,86.24,39.06,no,494972,36.87,2.22,AEAP3162,State-based Party,8300,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Business,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,16,2019,4,0,4,3,BELLAMKONDA SAIBABU,M,JnP,29379,,1342368,1556469,ONGOLE,GEN,,13,86.24,2.19,yes,8514,0.63,2.22,GEAP817652,Local Party,17069,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Liberal Profession or Professional,Lawyer,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,16,2019,4,0,4,4,NOTA,,NOTA,20865,,1342368,1556469,ONGOLE,GEN,,13,86.24,1.55,,12636,0.94,2.22,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,16,2019,4,0,4,5,THOGANTI SREENIVASULU,M,BJP,8229,,1342368,1556469,ONGOLE,GEN,,13,86.24,0.61,yes,90,0.01,2.22,GEAP818167,National Party,1605,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Salaried Work or Employed,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,16,2019,4,0,4,6,DR SIRIVELLA PRASAD,M,INC,8139,,1342368,1556469,ONGOLE,GEN,,13,86.24,0.61,yes,4881,0.36,2.22,GEAP817729,National Party,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Doctorate,Business,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,16,2019,4,0,4,7,MARAM SRINIVASA REDDY,M,PRSHP,3258,GEN,1342368,1556469,ONGOLE,GEN,,13,86.24,0.24,yes,46,0,2.22,GEAP817933,Local Party,6134,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Social Work,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,16,2019,4,0,4,8,VENKATESH VEPURI,M,IND,3212,,1342368,1556469,ONGOLE,GEN,,13,86.24,0.24,yes,1761,0.13,2.22,GEAP818201,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Salaried Work or Employed,Qualified Professional,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,16,2019,4,0,4,9,MOHAN AYYAPPA,M,IND,1451,,1342368,1556469,ONGOLE,GEN,,13,86.24,0.11,yes,291,0.02,2.22,GEAP817953,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Small Business or Self-employed,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,16,2019,4,0,4,10,MADHU YATTAPU,M,IND,1160,,1342368,1556469,ONGOLE,GEN,,13,86.24,0.09,yes,87,0.01,2.22,GEAP817919,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Agriculture,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,16,2019,4,0,4,11,VENKATESAN BABURAO,M,IPBP,1073,,1342368,1556469,ONGOLE,GEN,,13,86.24,0.08,yes,262,0.02,2.22,GEAP818199,Local Party,3331,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Business,,Salaried Work or Employed,Qualified Professional,Lok Sabha Election (GE)
Andhra_Pradesh,17,16,2019,4,0,4,12,KONDA PRAVEEN KUMAR,M,NPT,811,,1342368,1556469,ONGOLE,GEN,,13,86.24,0.06,yes,138,0.01,2.22,GEAP817876,Local Party,5841,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Agriculture,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,16,2019,4,0,4,13,BILLA CHENNAIAH,M,IND,673,,1342368,1556469,ONGOLE,GEN,,13,86.24,0.05,yes,108,0.01,2.22,GEAP817664,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Business,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,16,2019,4,0,4,14,KAVURI VENU BABU NAIDU,M,IND,565,GEN,1342368,1556469,ONGOLE,GEN,,13,86.24,0.04,yes,0,0,2.22,GEAP819057,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Agriculture,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,17,2019,4,0,4,1,POCHA . BRAHMANANDA REDDY,M,YSRCP,720888,GEN,1299093,1603220,NANDYAL,GEN,,20,81.03,55.49,no,250119,19.25,2.27,GEAP818043,State-based Party,8615,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,Post Graduate,Business,Agricultural Business,Agriculture,,Lok Sabha Election (GE)
Andhra_Pradesh,17,17,2019,4,0,4,2,MANDRA SIVANANDA REDDY,M,TDP,470769,GEN,1299093,1603220,NANDYAL,GEN,,20,81.03,36.24,no,431898,33.25,2.27,GEAP817930,State-based Party,8300,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Business,Real Estate or Builder or Developer or Construction,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,17,2019,4,0,4,3,S.P.Y. REDDY,M,JnP,38871,GEN,1299093,1603220,NANDYAL,GEN,,20,81.03,2.99,yes,24451,1.88,2.27,AEAP818331,Local Party,17069,TRUE,5,YSRCP,8615,NANDYAL,TRUE,FALSE,3,TRUE,TRUE,TRUE,Graduate,Business,Industrialist,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,17,2019,4,0,4,4,JANGITE LAKSHMI NARASIMHA YADAV,M,INC,14420,GEN,1299093,1603220,NANDYAL,GEN,,20,81.03,1.11,yes,4629,0.36,2.27,GEAP817825,National Party,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Education,College Professor or Lecturer,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,17,2019,4,0,4,5,NOTA,,NOTA,9791,,1299093,1603220,NANDYAL,GEN,,20,81.03,0.75,,725,0.06,2.27,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,17,2019,4,0,4,6,ADINARAYANA INTY,M,BJP,9066,,1299093,1603220,NANDYAL,GEN,,20,81.03,0.7,yes,2967,0.23,2.27,GEAP817577,National Party,1605,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Liberal Profession or Professional,Doctor,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,17,2019,4,0,4,7,POLURU GURUVAIAH,M,IND,6099,,1299093,1603220,NANDYAL,GEN,,20,81.03,0.47,yes,1247,0.1,2.27,GEAP818045,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Illiterate,Agriculture,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,17,2019,4,0,4,8,BHUMA KISHOR REDDY,M,IND,4852,GEN,1299093,1603220,NANDYAL,GEN,,20,81.03,0.37,yes,310,0.02,2.27,GEAP817663,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Agriculture,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,17,2019,4,0,4,9,JESTADI SUDHAKAR,M,IND,4542,,1299093,1603220,NANDYAL,GEN,,20,81.03,0.35,yes,453,0.03,2.27,GEAP817830,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Business,,Social Work,,Lok Sabha Election (GE)
Andhra_Pradesh,17,17,2019,4,0,4,10,D. P. JAMAL BASHA.,M,AYSRCP,4089,,1299093,1603220,NANDYAL,GEN,,20,81.03,0.31,yes,986,0.08,2.27,GEAP817706,Local Party,932,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Liberal Profession or Professional,Journalist or Editor,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,17,2019,4,0,4,11,I.V. PAKKIR REDDY,M,IND,3103,GEN,1299093,1603220,NANDYAL,GEN,,20,81.03,0.24,yes,560,0.04,2.27,GEAP817808,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Business,,Agriculture,,Lok Sabha Election (GE)
Andhra_Pradesh,17,17,2019,4,0,4,12,B.C. RAMANATHA REDDY,M,IND,2543,GEN,1299093,1603220,NANDYAL,GEN,,20,81.03,0.2,yes,161,0.01,2.27,GEAP817625,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Business,,Agriculture,,Lok Sabha Election (GE)
Andhra_Pradesh,17,17,2019,4,0,4,13,VANGALA PARAMESWARA REDDY.,M,IND,2382,GEN,1299093,1603220,NANDYAL,GEN,,20,81.03,0.18,yes,674,0.05,2.27,GEAP818192,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Business,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,17,2019,4,0,4,14,C. SURENDRA NATH REDDY,M,IND,1708,GEN,1299093,1603220,NANDYAL,GEN,,20,81.03,0.13,yes,279,0.02,2.27,GEAP817678,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Agricultural Labour,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,17,2019,4,0,4,15,Dr. LAKSHMI KANTHA REDDY CHITLA,M,IND,1429,GEN,1299093,1603220,NANDYAL,GEN,,20,81.03,0.11,yes,492,0.04,2.27,GEAP817734,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Doctorate,Education,Home Teacher or Tuition,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,17,2019,4,0,4,16,PULA. NAGAMADDILETY,M,ANC,937,,1299093,1603220,NANDYAL,GEN,,20,81.03,0.07,yes,90,0.01,2.27,GEAP818053,Local Party,840,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Agriculture,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,17,2019,4,0,4,17,S. A. INDUMATHI,F,IND,847,,1299093,1603220,NANDYAL,GEN,,20,81.03,0.07,yes,80,0.01,2.27,GEAP818090,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Liberal Profession or Professional,Lawyer,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,17,2019,4,0,4,18,K.P. KAMBAGIRISWAMY.,M,IND,767,GEN,1299093,1603220,NANDYAL,GEN,,20,81.03,0.06,yes,94,0.01,2.27,GEAP819058,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Business,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,17,2019,4,0,4,19,RUDDIREDDY RADHAKRISHNA,M,AIFB,673,,1299093,1603220,NANDYAL,GEN,,20,81.03,0.05,yes,5,0,2.27,GEAP818087,State-based Party (Other State),3040,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Others,Agriculture,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,17,2019,4,0,4,20,ELLURI. BHUPAL.,M,IND,668,,1299093,1603220,NANDYAL,GEN,,20,81.03,0.05,yes,19,0,2.27,GEAP817749,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Small Business or Self-employed,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,17,2019,4,0,4,21,D. MAHAMMAD RAFI .,M,BCUF,649,,1299093,1603220,NANDYAL,GEN,,20,81.03,0.05,yes,0,0,2.27,GEAP817704,Local Party,1031,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Small Business or Self-employed,Self-employed,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,18,2019,4,0,4,1,AYUSHMAN DOCTOR SANJEEV KUMAR,M,YSRCP,605462,GEN,1188327,1573009,KURNOOL,GEN,,16,75.54,50.95,no,149067,12.54,2.44,GEAP817616,State-based Party,8615,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,Post Graduate,Liberal Profession or Professional,Doctor,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,18,2019,4,0,4,2,KOTLA JAYA SURYA PRAKASH REDDY,M,TDP,456395,GEN,1188327,1573009,KURNOOL,GEN,,16,75.54,38.41,no,419895,35.33,2.44,AEAP12036,State-based Party,8300,TRUE,4,INC,3482,KURNOOL,TRUE,FALSE,2,TRUE,FALSE,TRUE,Graduate,Politics,Ex MP,Agriculture,,Lok Sabha Election (GE)
Andhra_Pradesh,17,18,2019,4,0,4,3,AHMED ALI KHAN,M,INC,36500,,1188327,1573009,KURNOOL,GEN,,16,75.54,3.07,yes,12082,1.02,2.44,AEAP3683,National Party,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Business,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,18,2019,4,0,4,4,Dr. PARTHASARATHI VALMIKI,M,BJP,24418,,1188327,1573009,KURNOOL,GEN,,16,75.54,2.05,yes,5353,0.45,2.44,GEAP817735,National Party,1605,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Liberal Profession or Professional,Doctor,Salaried Work or Employed,Managerial Position,Lok Sabha Election (GE)
Andhra_Pradesh,17,18,2019,4,0,4,5,K. PRABHAKARA REDDY,M,CPM,19065,GEN,1188327,1573009,KURNOOL,GEN,,16,75.54,1.6,yes,9258,0.78,2.44,GEAP817842,National Party,14635,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Social Work,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,18,2019,4,0,4,6,T. BEECHUPALLY,M,IND,9807,,1188327,1573009,KURNOOL,GEN,,16,75.54,0.83,yes,2090,0.18,2.44,GEAP818151,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Labourer or Daily Wage,Auto-rickshaw Driver,Social Work,,Lok Sabha Election (GE)
Andhra_Pradesh,17,18,2019,4,0,4,7,NOTA,,NOTA,7717,,1188327,1573009,KURNOOL,GEN,,16,75.54,0.65,,424,0.04,2.44,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,18,2019,4,0,4,8,ABDUL WARIS,M,SDPI,7293,,1188327,1573009,KURNOOL,GEN,,16,75.54,0.61,yes,716,0.06,2.44,AEAP3685,Local Party,7985,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Business,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,18,2019,4,0,4,9,SRIHARI. P. V.,M,IND,6577,,1188327,1573009,KURNOOL,GEN,,16,75.54,0.55,yes,3295,0.28,2.44,GEAP818136,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Doctorate,Salaried Work or Employed,Engineer,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,18,2019,4,0,4,10,DANDU SESHU YADAV,M,SP,3282,GEN,1188327,1573009,KURNOOL,GEN,,16,75.54,0.28,yes,531,0.04,2.44,GEAP817710,State-based Party (Other State),7425,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Liberal Profession or Professional,Lawyer,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,18,2019,4,0,4,11,BALIJA. SHIVA KUMAR,M,IND,2751,,1188327,1573009,KURNOOL,GEN,,16,75.54,0.23,yes,644,0.05,2.44,GEAP817636,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,18,2019,4,0,4,12,G Sanjeeva Kumar,M,SMFB,2107,,1188327,1573009,KURNOOL,GEN,,16,75.54,0.18,yes,405,0.03,2.44,GEAP817757,Local Party,7333,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Labourer or Daily Wage,Auto-rickshaw Driver,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,18,2019,4,0,4,13,DEVARAPOGU MADDILETY,M,IND,1702,,1188327,1573009,KURNOOL,GEN,,16,75.54,0.14,yes,196,0.02,2.44,GEAP817717,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Salaried Work or Employed,,Social Work,,Lok Sabha Election (GE)
Andhra_Pradesh,17,18,2019,4,0,4,14,H. THOMAS,M,IND,1506,,1188327,1573009,KURNOOL,GEN,,16,75.54,0.13,yes,221,0.02,2.44,GEAP817806,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Business,,,,Lok Sabha Election (GE)
